X,Y,Y2
COCO_train2014_000000313002.jpg,COCO_train2014_000000313002.png,COCO_train2014_000000313002.mat
COCO_train2014_000000313071.jpg,COCO_train2014_000000313071.png,COCO_train2014_000000313071.mat
COCO_train2014_000000313164.jpg,COCO_train2014_000000313164.png,COCO_train2014_000000313164.mat
COCO_train2014_000000313285.jpg,COCO_train2014_000000313285.png,COCO_train2014_000000313285.mat
COCO_train2014_000000313465.jpg,COCO_train2014_000000313465.png,COCO_train2014_000000313465.mat
COCO_train2014_000000313532.jpg,COCO_train2014_000000313532.png,COCO_train2014_000000313532.mat
COCO_train2014_000000313569.jpg,COCO_train2014_000000313569.png,COCO_train2014_000000313569.mat
COCO_train2014_000000313579.jpg,COCO_train2014_000000313579.png,COCO_train2014_000000313579.mat
COCO_train2014_000000313617.jpg,COCO_train2014_000000313617.png,COCO_train2014_000000313617.mat
COCO_train2014_000000313705.jpg,COCO_train2014_000000313705.png,COCO_train2014_000000313705.mat
COCO_train2014_000000313709.jpg,COCO_train2014_000000313709.png,COCO_train2014_000000313709.mat
COCO_train2014_000000313786.jpg,COCO_train2014_000000313786.png,COCO_train2014_000000313786.mat
COCO_train2014_000000313803.jpg,COCO_train2014_000000313803.png,COCO_train2014_000000313803.mat
COCO_train2014_000000313812.jpg,COCO_train2014_000000313812.png,COCO_train2014_000000313812.mat
COCO_train2014_000000313914.jpg,COCO_train2014_000000313914.png,COCO_train2014_000000313914.mat
COCO_train2014_000000313923.jpg,COCO_train2014_000000313923.png,COCO_train2014_000000313923.mat
COCO_train2014_000000313932.jpg,COCO_train2014_000000313932.png,COCO_train2014_000000313932.mat
COCO_train2014_000000313946.jpg,COCO_train2014_000000313946.png,COCO_train2014_000000313946.mat
COCO_train2014_000000313956.jpg,COCO_train2014_000000313956.png,COCO_train2014_000000313956.mat
COCO_train2014_000000313971.jpg,COCO_train2014_000000313971.png,COCO_train2014_000000313971.mat
COCO_train2014_000000313993.jpg,COCO_train2014_000000313993.png,COCO_train2014_000000313993.mat
COCO_train2014_000000314048.jpg,COCO_train2014_000000314048.png,COCO_train2014_000000314048.mat
COCO_train2014_000000314050.jpg,COCO_train2014_000000314050.png,COCO_train2014_000000314050.mat
COCO_train2014_000000314279.jpg,COCO_train2014_000000314279.png,COCO_train2014_000000314279.mat
COCO_train2014_000000314371.jpg,COCO_train2014_000000314371.png,COCO_train2014_000000314371.mat
COCO_train2014_000000314420.jpg,COCO_train2014_000000314420.png,COCO_train2014_000000314420.mat
COCO_train2014_000000314526.jpg,COCO_train2014_000000314526.png,COCO_train2014_000000314526.mat
COCO_train2014_000000314602.jpg,COCO_train2014_000000314602.png,COCO_train2014_000000314602.mat
COCO_train2014_000000314626.jpg,COCO_train2014_000000314626.png,COCO_train2014_000000314626.mat
COCO_train2014_000000314627.jpg,COCO_train2014_000000314627.png,COCO_train2014_000000314627.mat
COCO_train2014_000000314692.jpg,COCO_train2014_000000314692.png,COCO_train2014_000000314692.mat
COCO_train2014_000000314714.jpg,COCO_train2014_000000314714.png,COCO_train2014_000000314714.mat
COCO_train2014_000000314724.jpg,COCO_train2014_000000314724.png,COCO_train2014_000000314724.mat
COCO_train2014_000000314778.jpg,COCO_train2014_000000314778.png,COCO_train2014_000000314778.mat
COCO_train2014_000000314822.jpg,COCO_train2014_000000314822.png,COCO_train2014_000000314822.mat
COCO_train2014_000000314849.jpg,COCO_train2014_000000314849.png,COCO_train2014_000000314849.mat
COCO_train2014_000000314929.jpg,COCO_train2014_000000314929.png,COCO_train2014_000000314929.mat
COCO_train2014_000000314979.jpg,COCO_train2014_000000314979.png,COCO_train2014_000000314979.mat
COCO_train2014_000000315005.jpg,COCO_train2014_000000315005.png,COCO_train2014_000000315005.mat
COCO_train2014_000000315030.jpg,COCO_train2014_000000315030.png,COCO_train2014_000000315030.mat
COCO_train2014_000000315294.jpg,COCO_train2014_000000315294.png,COCO_train2014_000000315294.mat
COCO_train2014_000000315322.jpg,COCO_train2014_000000315322.png,COCO_train2014_000000315322.mat
COCO_train2014_000000315339.jpg,COCO_train2014_000000315339.png,COCO_train2014_000000315339.mat
COCO_train2014_000000315425.jpg,COCO_train2014_000000315425.png,COCO_train2014_000000315425.mat
COCO_train2014_000000315428.jpg,COCO_train2014_000000315428.png,COCO_train2014_000000315428.mat
COCO_train2014_000000315508.jpg,COCO_train2014_000000315508.png,COCO_train2014_000000315508.mat
COCO_train2014_000000315637.jpg,COCO_train2014_000000315637.png,COCO_train2014_000000315637.mat
COCO_train2014_000000315728.jpg,COCO_train2014_000000315728.png,COCO_train2014_000000315728.mat
COCO_train2014_000000315734.jpg,COCO_train2014_000000315734.png,COCO_train2014_000000315734.mat
COCO_train2014_000000315860.jpg,COCO_train2014_000000315860.png,COCO_train2014_000000315860.mat
COCO_train2014_000000315944.jpg,COCO_train2014_000000315944.png,COCO_train2014_000000315944.mat
COCO_train2014_000000315961.jpg,COCO_train2014_000000315961.png,COCO_train2014_000000315961.mat
COCO_train2014_000000315972.jpg,COCO_train2014_000000315972.png,COCO_train2014_000000315972.mat
COCO_train2014_000000316085.jpg,COCO_train2014_000000316085.png,COCO_train2014_000000316085.mat
COCO_train2014_000000316106.jpg,COCO_train2014_000000316106.png,COCO_train2014_000000316106.mat
COCO_train2014_000000316132.jpg,COCO_train2014_000000316132.png,COCO_train2014_000000316132.mat
COCO_train2014_000000316140.jpg,COCO_train2014_000000316140.png,COCO_train2014_000000316140.mat
COCO_train2014_000000316152.jpg,COCO_train2014_000000316152.png,COCO_train2014_000000316152.mat
COCO_train2014_000000316155.jpg,COCO_train2014_000000316155.png,COCO_train2014_000000316155.mat
COCO_train2014_000000316218.jpg,COCO_train2014_000000316218.png,COCO_train2014_000000316218.mat
COCO_train2014_000000316275.jpg,COCO_train2014_000000316275.png,COCO_train2014_000000316275.mat
COCO_train2014_000000316353.jpg,COCO_train2014_000000316353.png,COCO_train2014_000000316353.mat
COCO_train2014_000000316575.jpg,COCO_train2014_000000316575.png,COCO_train2014_000000316575.mat
COCO_train2014_000000316669.jpg,COCO_train2014_000000316669.png,COCO_train2014_000000316669.mat
COCO_train2014_000000316759.jpg,COCO_train2014_000000316759.png,COCO_train2014_000000316759.mat
COCO_train2014_000000316777.jpg,COCO_train2014_000000316777.png,COCO_train2014_000000316777.mat
COCO_train2014_000000316826.jpg,COCO_train2014_000000316826.png,COCO_train2014_000000316826.mat
COCO_train2014_000000317090.jpg,COCO_train2014_000000317090.png,COCO_train2014_000000317090.mat
COCO_train2014_000000317208.jpg,COCO_train2014_000000317208.png,COCO_train2014_000000317208.mat
COCO_train2014_000000317237.jpg,COCO_train2014_000000317237.png,COCO_train2014_000000317237.mat
COCO_train2014_000000317331.jpg,COCO_train2014_000000317331.png,COCO_train2014_000000317331.mat
COCO_train2014_000000317428.jpg,COCO_train2014_000000317428.png,COCO_train2014_000000317428.mat
COCO_train2014_000000317460.jpg,COCO_train2014_000000317460.png,COCO_train2014_000000317460.mat
COCO_train2014_000000317537.jpg,COCO_train2014_000000317537.png,COCO_train2014_000000317537.mat
COCO_train2014_000000317573.jpg,COCO_train2014_000000317573.png,COCO_train2014_000000317573.mat
COCO_train2014_000000317659.jpg,COCO_train2014_000000317659.png,COCO_train2014_000000317659.mat
COCO_train2014_000000317687.jpg,COCO_train2014_000000317687.png,COCO_train2014_000000317687.mat
COCO_train2014_000000317688.jpg,COCO_train2014_000000317688.png,COCO_train2014_000000317688.mat
COCO_train2014_000000317728.jpg,COCO_train2014_000000317728.png,COCO_train2014_000000317728.mat
COCO_train2014_000000317764.jpg,COCO_train2014_000000317764.png,COCO_train2014_000000317764.mat
COCO_train2014_000000317765.jpg,COCO_train2014_000000317765.png,COCO_train2014_000000317765.mat
COCO_train2014_000000317816.jpg,COCO_train2014_000000317816.png,COCO_train2014_000000317816.mat
COCO_train2014_000000317905.jpg,COCO_train2014_000000317905.png,COCO_train2014_000000317905.mat
COCO_train2014_000000317981.jpg,COCO_train2014_000000317981.png,COCO_train2014_000000317981.mat
COCO_train2014_000000318088.jpg,COCO_train2014_000000318088.png,COCO_train2014_000000318088.mat
COCO_train2014_000000318162.jpg,COCO_train2014_000000318162.png,COCO_train2014_000000318162.mat
COCO_train2014_000000318185.jpg,COCO_train2014_000000318185.png,COCO_train2014_000000318185.mat
COCO_train2014_000000318203.jpg,COCO_train2014_000000318203.png,COCO_train2014_000000318203.mat
COCO_train2014_000000318223.jpg,COCO_train2014_000000318223.png,COCO_train2014_000000318223.mat
COCO_train2014_000000318234.jpg,COCO_train2014_000000318234.png,COCO_train2014_000000318234.mat
COCO_train2014_000000318241.jpg,COCO_train2014_000000318241.png,COCO_train2014_000000318241.mat
COCO_train2014_000000318306.jpg,COCO_train2014_000000318306.png,COCO_train2014_000000318306.mat
COCO_train2014_000000318355.jpg,COCO_train2014_000000318355.png,COCO_train2014_000000318355.mat
COCO_train2014_000000318462.jpg,COCO_train2014_000000318462.png,COCO_train2014_000000318462.mat
COCO_train2014_000000318476.jpg,COCO_train2014_000000318476.png,COCO_train2014_000000318476.mat
COCO_train2014_000000318506.jpg,COCO_train2014_000000318506.png,COCO_train2014_000000318506.mat
COCO_train2014_000000318677.jpg,COCO_train2014_000000318677.png,COCO_train2014_000000318677.mat
COCO_train2014_000000318780.jpg,COCO_train2014_000000318780.png,COCO_train2014_000000318780.mat
COCO_train2014_000000318815.jpg,COCO_train2014_000000318815.png,COCO_train2014_000000318815.mat
COCO_train2014_000000318857.jpg,COCO_train2014_000000318857.png,COCO_train2014_000000318857.mat
COCO_train2014_000000318906.jpg,COCO_train2014_000000318906.png,COCO_train2014_000000318906.mat
COCO_train2014_000000318929.jpg,COCO_train2014_000000318929.png,COCO_train2014_000000318929.mat
COCO_train2014_000000319005.jpg,COCO_train2014_000000319005.png,COCO_train2014_000000319005.mat
COCO_train2014_000000319043.jpg,COCO_train2014_000000319043.png,COCO_train2014_000000319043.mat
COCO_train2014_000000319057.jpg,COCO_train2014_000000319057.png,COCO_train2014_000000319057.mat
COCO_train2014_000000319122.jpg,COCO_train2014_000000319122.png,COCO_train2014_000000319122.mat
COCO_train2014_000000319260.jpg,COCO_train2014_000000319260.png,COCO_train2014_000000319260.mat
COCO_train2014_000000319266.jpg,COCO_train2014_000000319266.png,COCO_train2014_000000319266.mat
COCO_train2014_000000319293.jpg,COCO_train2014_000000319293.png,COCO_train2014_000000319293.mat
COCO_train2014_000000319346.jpg,COCO_train2014_000000319346.png,COCO_train2014_000000319346.mat
COCO_train2014_000000319354.jpg,COCO_train2014_000000319354.png,COCO_train2014_000000319354.mat
COCO_train2014_000000319359.jpg,COCO_train2014_000000319359.png,COCO_train2014_000000319359.mat
COCO_train2014_000000319406.jpg,COCO_train2014_000000319406.png,COCO_train2014_000000319406.mat
COCO_train2014_000000319543.jpg,COCO_train2014_000000319543.png,COCO_train2014_000000319543.mat
COCO_train2014_000000319581.jpg,COCO_train2014_000000319581.png,COCO_train2014_000000319581.mat
COCO_train2014_000000319591.jpg,COCO_train2014_000000319591.png,COCO_train2014_000000319591.mat
COCO_train2014_000000319644.jpg,COCO_train2014_000000319644.png,COCO_train2014_000000319644.mat
COCO_train2014_000000319685.jpg,COCO_train2014_000000319685.png,COCO_train2014_000000319685.mat
COCO_train2014_000000319714.jpg,COCO_train2014_000000319714.png,COCO_train2014_000000319714.mat
COCO_train2014_000000319738.jpg,COCO_train2014_000000319738.png,COCO_train2014_000000319738.mat
COCO_train2014_000000319818.jpg,COCO_train2014_000000319818.png,COCO_train2014_000000319818.mat
COCO_train2014_000000319822.jpg,COCO_train2014_000000319822.png,COCO_train2014_000000319822.mat
COCO_train2014_000000319841.jpg,COCO_train2014_000000319841.png,COCO_train2014_000000319841.mat
COCO_train2014_000000319868.jpg,COCO_train2014_000000319868.png,COCO_train2014_000000319868.mat
COCO_train2014_000000319899.jpg,COCO_train2014_000000319899.png,COCO_train2014_000000319899.mat
COCO_train2014_000000319990.jpg,COCO_train2014_000000319990.png,COCO_train2014_000000319990.mat
COCO_train2014_000000320085.jpg,COCO_train2014_000000320085.png,COCO_train2014_000000320085.mat
COCO_train2014_000000320125.jpg,COCO_train2014_000000320125.png,COCO_train2014_000000320125.mat
COCO_train2014_000000320200.jpg,COCO_train2014_000000320200.png,COCO_train2014_000000320200.mat
COCO_train2014_000000320271.jpg,COCO_train2014_000000320271.png,COCO_train2014_000000320271.mat
COCO_train2014_000000320273.jpg,COCO_train2014_000000320273.png,COCO_train2014_000000320273.mat
COCO_train2014_000000320292.jpg,COCO_train2014_000000320292.png,COCO_train2014_000000320292.mat
COCO_train2014_000000320349.jpg,COCO_train2014_000000320349.png,COCO_train2014_000000320349.mat
COCO_train2014_000000320432.jpg,COCO_train2014_000000320432.png,COCO_train2014_000000320432.mat
COCO_train2014_000000320471.jpg,COCO_train2014_000000320471.png,COCO_train2014_000000320471.mat
COCO_train2014_000000320478.jpg,COCO_train2014_000000320478.png,COCO_train2014_000000320478.mat
COCO_train2014_000000320563.jpg,COCO_train2014_000000320563.png,COCO_train2014_000000320563.mat
COCO_train2014_000000320840.jpg,COCO_train2014_000000320840.png,COCO_train2014_000000320840.mat
COCO_train2014_000000320911.jpg,COCO_train2014_000000320911.png,COCO_train2014_000000320911.mat
COCO_train2014_000000320926.jpg,COCO_train2014_000000320926.png,COCO_train2014_000000320926.mat
COCO_train2014_000000321006.jpg,COCO_train2014_000000321006.png,COCO_train2014_000000321006.mat
COCO_train2014_000000321173.jpg,COCO_train2014_000000321173.png,COCO_train2014_000000321173.mat
COCO_train2014_000000321181.jpg,COCO_train2014_000000321181.png,COCO_train2014_000000321181.mat
COCO_train2014_000000321215.jpg,COCO_train2014_000000321215.png,COCO_train2014_000000321215.mat
COCO_train2014_000000321344.jpg,COCO_train2014_000000321344.png,COCO_train2014_000000321344.mat
COCO_train2014_000000321346.jpg,COCO_train2014_000000321346.png,COCO_train2014_000000321346.mat
COCO_train2014_000000321506.jpg,COCO_train2014_000000321506.png,COCO_train2014_000000321506.mat
COCO_train2014_000000321642.jpg,COCO_train2014_000000321642.png,COCO_train2014_000000321642.mat
COCO_train2014_000000321702.jpg,COCO_train2014_000000321702.png,COCO_train2014_000000321702.mat
COCO_train2014_000000321709.jpg,COCO_train2014_000000321709.png,COCO_train2014_000000321709.mat
COCO_train2014_000000321711.jpg,COCO_train2014_000000321711.png,COCO_train2014_000000321711.mat
COCO_train2014_000000321942.jpg,COCO_train2014_000000321942.png,COCO_train2014_000000321942.mat
COCO_train2014_000000321969.jpg,COCO_train2014_000000321969.png,COCO_train2014_000000321969.mat
COCO_train2014_000000322101.jpg,COCO_train2014_000000322101.png,COCO_train2014_000000322101.mat
COCO_train2014_000000322239.jpg,COCO_train2014_000000322239.png,COCO_train2014_000000322239.mat
COCO_train2014_000000322297.jpg,COCO_train2014_000000322297.png,COCO_train2014_000000322297.mat
COCO_train2014_000000322302.jpg,COCO_train2014_000000322302.png,COCO_train2014_000000322302.mat
COCO_train2014_000000322321.jpg,COCO_train2014_000000322321.png,COCO_train2014_000000322321.mat
COCO_train2014_000000322327.jpg,COCO_train2014_000000322327.png,COCO_train2014_000000322327.mat
COCO_train2014_000000322362.jpg,COCO_train2014_000000322362.png,COCO_train2014_000000322362.mat
COCO_train2014_000000322402.jpg,COCO_train2014_000000322402.png,COCO_train2014_000000322402.mat
COCO_train2014_000000322405.jpg,COCO_train2014_000000322405.png,COCO_train2014_000000322405.mat
COCO_train2014_000000322407.jpg,COCO_train2014_000000322407.png,COCO_train2014_000000322407.mat
COCO_train2014_000000322592.jpg,COCO_train2014_000000322592.png,COCO_train2014_000000322592.mat
COCO_train2014_000000322634.jpg,COCO_train2014_000000322634.png,COCO_train2014_000000322634.mat
COCO_train2014_000000322659.jpg,COCO_train2014_000000322659.png,COCO_train2014_000000322659.mat
COCO_train2014_000000322710.jpg,COCO_train2014_000000322710.png,COCO_train2014_000000322710.mat
COCO_train2014_000000322768.jpg,COCO_train2014_000000322768.png,COCO_train2014_000000322768.mat
COCO_train2014_000000322771.jpg,COCO_train2014_000000322771.png,COCO_train2014_000000322771.mat
COCO_train2014_000000322870.jpg,COCO_train2014_000000322870.png,COCO_train2014_000000322870.mat
COCO_train2014_000000323030.jpg,COCO_train2014_000000323030.png,COCO_train2014_000000323030.mat
COCO_train2014_000000323133.jpg,COCO_train2014_000000323133.png,COCO_train2014_000000323133.mat
COCO_train2014_000000323226.jpg,COCO_train2014_000000323226.png,COCO_train2014_000000323226.mat
COCO_train2014_000000323240.jpg,COCO_train2014_000000323240.png,COCO_train2014_000000323240.mat
COCO_train2014_000000323243.jpg,COCO_train2014_000000323243.png,COCO_train2014_000000323243.mat
COCO_train2014_000000323264.jpg,COCO_train2014_000000323264.png,COCO_train2014_000000323264.mat
COCO_train2014_000000323278.jpg,COCO_train2014_000000323278.png,COCO_train2014_000000323278.mat
COCO_train2014_000000323311.jpg,COCO_train2014_000000323311.png,COCO_train2014_000000323311.mat
COCO_train2014_000000323322.jpg,COCO_train2014_000000323322.png,COCO_train2014_000000323322.mat
COCO_train2014_000000323536.jpg,COCO_train2014_000000323536.png,COCO_train2014_000000323536.mat
COCO_train2014_000000323581.jpg,COCO_train2014_000000323581.png,COCO_train2014_000000323581.mat
COCO_train2014_000000323717.jpg,COCO_train2014_000000323717.png,COCO_train2014_000000323717.mat
COCO_train2014_000000323722.jpg,COCO_train2014_000000323722.png,COCO_train2014_000000323722.mat
COCO_train2014_000000323728.jpg,COCO_train2014_000000323728.png,COCO_train2014_000000323728.mat
COCO_train2014_000000323737.jpg,COCO_train2014_000000323737.png,COCO_train2014_000000323737.mat
COCO_train2014_000000323862.jpg,COCO_train2014_000000323862.png,COCO_train2014_000000323862.mat
COCO_train2014_000000323950.jpg,COCO_train2014_000000323950.png,COCO_train2014_000000323950.mat
COCO_train2014_000000324012.jpg,COCO_train2014_000000324012.png,COCO_train2014_000000324012.mat
COCO_train2014_000000324032.jpg,COCO_train2014_000000324032.png,COCO_train2014_000000324032.mat
COCO_train2014_000000324156.jpg,COCO_train2014_000000324156.png,COCO_train2014_000000324156.mat
COCO_train2014_000000324200.jpg,COCO_train2014_000000324200.png,COCO_train2014_000000324200.mat
COCO_train2014_000000324261.jpg,COCO_train2014_000000324261.png,COCO_train2014_000000324261.mat
COCO_train2014_000000324366.jpg,COCO_train2014_000000324366.png,COCO_train2014_000000324366.mat
COCO_train2014_000000324415.jpg,COCO_train2014_000000324415.png,COCO_train2014_000000324415.mat
COCO_train2014_000000324488.jpg,COCO_train2014_000000324488.png,COCO_train2014_000000324488.mat
COCO_train2014_000000324521.jpg,COCO_train2014_000000324521.png,COCO_train2014_000000324521.mat
COCO_train2014_000000324603.jpg,COCO_train2014_000000324603.png,COCO_train2014_000000324603.mat
COCO_train2014_000000324611.jpg,COCO_train2014_000000324611.png,COCO_train2014_000000324611.mat
COCO_train2014_000000324713.jpg,COCO_train2014_000000324713.png,COCO_train2014_000000324713.mat
COCO_train2014_000000324831.jpg,COCO_train2014_000000324831.png,COCO_train2014_000000324831.mat
COCO_train2014_000000324904.jpg,COCO_train2014_000000324904.png,COCO_train2014_000000324904.mat
COCO_train2014_000000324940.jpg,COCO_train2014_000000324940.png,COCO_train2014_000000324940.mat
COCO_train2014_000000324952.jpg,COCO_train2014_000000324952.png,COCO_train2014_000000324952.mat
COCO_train2014_000000325015.jpg,COCO_train2014_000000325015.png,COCO_train2014_000000325015.mat
COCO_train2014_000000325089.jpg,COCO_train2014_000000325089.png,COCO_train2014_000000325089.mat
COCO_train2014_000000325287.jpg,COCO_train2014_000000325287.png,COCO_train2014_000000325287.mat
COCO_train2014_000000325298.jpg,COCO_train2014_000000325298.png,COCO_train2014_000000325298.mat
COCO_train2014_000000325332.jpg,COCO_train2014_000000325332.png,COCO_train2014_000000325332.mat
COCO_train2014_000000325390.jpg,COCO_train2014_000000325390.png,COCO_train2014_000000325390.mat
COCO_train2014_000000325487.jpg,COCO_train2014_000000325487.png,COCO_train2014_000000325487.mat
COCO_train2014_000000325488.jpg,COCO_train2014_000000325488.png,COCO_train2014_000000325488.mat
COCO_train2014_000000325494.jpg,COCO_train2014_000000325494.png,COCO_train2014_000000325494.mat
COCO_train2014_000000325555.jpg,COCO_train2014_000000325555.png,COCO_train2014_000000325555.mat
COCO_train2014_000000325654.jpg,COCO_train2014_000000325654.png,COCO_train2014_000000325654.mat
COCO_train2014_000000325710.jpg,COCO_train2014_000000325710.png,COCO_train2014_000000325710.mat
COCO_train2014_000000325891.jpg,COCO_train2014_000000325891.png,COCO_train2014_000000325891.mat
COCO_train2014_000000325955.jpg,COCO_train2014_000000325955.png,COCO_train2014_000000325955.mat
COCO_train2014_000000325986.jpg,COCO_train2014_000000325986.png,COCO_train2014_000000325986.mat
COCO_train2014_000000325989.jpg,COCO_train2014_000000325989.png,COCO_train2014_000000325989.mat
COCO_train2014_000000326056.jpg,COCO_train2014_000000326056.png,COCO_train2014_000000326056.mat
COCO_train2014_000000326071.jpg,COCO_train2014_000000326071.png,COCO_train2014_000000326071.mat
COCO_train2014_000000326083.jpg,COCO_train2014_000000326083.png,COCO_train2014_000000326083.mat
COCO_train2014_000000326143.jpg,COCO_train2014_000000326143.png,COCO_train2014_000000326143.mat
COCO_train2014_000000326203.jpg,COCO_train2014_000000326203.png,COCO_train2014_000000326203.mat
COCO_train2014_000000326210.jpg,COCO_train2014_000000326210.png,COCO_train2014_000000326210.mat
COCO_train2014_000000326247.jpg,COCO_train2014_000000326247.png,COCO_train2014_000000326247.mat
COCO_train2014_000000326313.jpg,COCO_train2014_000000326313.png,COCO_train2014_000000326313.mat
COCO_train2014_000000326465.jpg,COCO_train2014_000000326465.png,COCO_train2014_000000326465.mat
COCO_train2014_000000326480.jpg,COCO_train2014_000000326480.png,COCO_train2014_000000326480.mat
COCO_train2014_000000326570.jpg,COCO_train2014_000000326570.png,COCO_train2014_000000326570.mat
COCO_train2014_000000326583.jpg,COCO_train2014_000000326583.png,COCO_train2014_000000326583.mat
COCO_train2014_000000326594.jpg,COCO_train2014_000000326594.png,COCO_train2014_000000326594.mat
COCO_train2014_000000326700.jpg,COCO_train2014_000000326700.png,COCO_train2014_000000326700.mat
COCO_train2014_000000326716.jpg,COCO_train2014_000000326716.png,COCO_train2014_000000326716.mat
COCO_train2014_000000326719.jpg,COCO_train2014_000000326719.png,COCO_train2014_000000326719.mat
COCO_train2014_000000326891.jpg,COCO_train2014_000000326891.png,COCO_train2014_000000326891.mat
COCO_train2014_000000326892.jpg,COCO_train2014_000000326892.png,COCO_train2014_000000326892.mat
COCO_train2014_000000326903.jpg,COCO_train2014_000000326903.png,COCO_train2014_000000326903.mat
COCO_train2014_000000326947.jpg,COCO_train2014_000000326947.png,COCO_train2014_000000326947.mat
COCO_train2014_000000327000.jpg,COCO_train2014_000000327000.png,COCO_train2014_000000327000.mat
COCO_train2014_000000327029.jpg,COCO_train2014_000000327029.png,COCO_train2014_000000327029.mat
COCO_train2014_000000327032.jpg,COCO_train2014_000000327032.png,COCO_train2014_000000327032.mat
COCO_train2014_000000327055.jpg,COCO_train2014_000000327055.png,COCO_train2014_000000327055.mat
COCO_train2014_000000327088.jpg,COCO_train2014_000000327088.png,COCO_train2014_000000327088.mat
COCO_train2014_000000327157.jpg,COCO_train2014_000000327157.png,COCO_train2014_000000327157.mat
COCO_train2014_000000327205.jpg,COCO_train2014_000000327205.png,COCO_train2014_000000327205.mat
COCO_train2014_000000327271.jpg,COCO_train2014_000000327271.png,COCO_train2014_000000327271.mat
COCO_train2014_000000327369.jpg,COCO_train2014_000000327369.png,COCO_train2014_000000327369.mat
COCO_train2014_000000327625.jpg,COCO_train2014_000000327625.png,COCO_train2014_000000327625.mat
COCO_train2014_000000327660.jpg,COCO_train2014_000000327660.png,COCO_train2014_000000327660.mat
COCO_train2014_000000327694.jpg,COCO_train2014_000000327694.png,COCO_train2014_000000327694.mat
COCO_train2014_000000327695.jpg,COCO_train2014_000000327695.png,COCO_train2014_000000327695.mat
COCO_train2014_000000327702.jpg,COCO_train2014_000000327702.png,COCO_train2014_000000327702.mat
COCO_train2014_000000327805.jpg,COCO_train2014_000000327805.png,COCO_train2014_000000327805.mat
COCO_train2014_000000327813.jpg,COCO_train2014_000000327813.png,COCO_train2014_000000327813.mat
COCO_train2014_000000327841.jpg,COCO_train2014_000000327841.png,COCO_train2014_000000327841.mat
COCO_train2014_000000327876.jpg,COCO_train2014_000000327876.png,COCO_train2014_000000327876.mat
COCO_train2014_000000327998.jpg,COCO_train2014_000000327998.png,COCO_train2014_000000327998.mat
COCO_train2014_000000328023.jpg,COCO_train2014_000000328023.png,COCO_train2014_000000328023.mat
COCO_train2014_000000328064.jpg,COCO_train2014_000000328064.png,COCO_train2014_000000328064.mat
COCO_train2014_000000328066.jpg,COCO_train2014_000000328066.png,COCO_train2014_000000328066.mat
COCO_train2014_000000328217.jpg,COCO_train2014_000000328217.png,COCO_train2014_000000328217.mat
COCO_train2014_000000328223.jpg,COCO_train2014_000000328223.png,COCO_train2014_000000328223.mat
COCO_train2014_000000328242.jpg,COCO_train2014_000000328242.png,COCO_train2014_000000328242.mat
COCO_train2014_000000328275.jpg,COCO_train2014_000000328275.png,COCO_train2014_000000328275.mat
COCO_train2014_000000328327.jpg,COCO_train2014_000000328327.png,COCO_train2014_000000328327.mat
COCO_train2014_000000328361.jpg,COCO_train2014_000000328361.png,COCO_train2014_000000328361.mat
COCO_train2014_000000328391.jpg,COCO_train2014_000000328391.png,COCO_train2014_000000328391.mat
COCO_train2014_000000328407.jpg,COCO_train2014_000000328407.png,COCO_train2014_000000328407.mat
COCO_train2014_000000328427.jpg,COCO_train2014_000000328427.png,COCO_train2014_000000328427.mat
COCO_train2014_000000328487.jpg,COCO_train2014_000000328487.png,COCO_train2014_000000328487.mat
COCO_train2014_000000328571.jpg,COCO_train2014_000000328571.png,COCO_train2014_000000328571.mat
COCO_train2014_000000328599.jpg,COCO_train2014_000000328599.png,COCO_train2014_000000328599.mat
COCO_train2014_000000328662.jpg,COCO_train2014_000000328662.png,COCO_train2014_000000328662.mat
COCO_train2014_000000328727.jpg,COCO_train2014_000000328727.png,COCO_train2014_000000328727.mat
COCO_train2014_000000328906.jpg,COCO_train2014_000000328906.png,COCO_train2014_000000328906.mat
COCO_train2014_000000328917.jpg,COCO_train2014_000000328917.png,COCO_train2014_000000328917.mat
COCO_train2014_000000328995.jpg,COCO_train2014_000000328995.png,COCO_train2014_000000328995.mat
COCO_train2014_000000329018.jpg,COCO_train2014_000000329018.png,COCO_train2014_000000329018.mat
COCO_train2014_000000329055.jpg,COCO_train2014_000000329055.png,COCO_train2014_000000329055.mat
COCO_train2014_000000329141.jpg,COCO_train2014_000000329141.png,COCO_train2014_000000329141.mat
COCO_train2014_000000329148.jpg,COCO_train2014_000000329148.png,COCO_train2014_000000329148.mat
COCO_train2014_000000329151.jpg,COCO_train2014_000000329151.png,COCO_train2014_000000329151.mat
COCO_train2014_000000329339.jpg,COCO_train2014_000000329339.png,COCO_train2014_000000329339.mat
COCO_train2014_000000329380.jpg,COCO_train2014_000000329380.png,COCO_train2014_000000329380.mat
COCO_train2014_000000329386.jpg,COCO_train2014_000000329386.png,COCO_train2014_000000329386.mat
COCO_train2014_000000329411.jpg,COCO_train2014_000000329411.png,COCO_train2014_000000329411.mat
COCO_train2014_000000329502.jpg,COCO_train2014_000000329502.png,COCO_train2014_000000329502.mat
COCO_train2014_000000329508.jpg,COCO_train2014_000000329508.png,COCO_train2014_000000329508.mat
COCO_train2014_000000329602.jpg,COCO_train2014_000000329602.png,COCO_train2014_000000329602.mat
COCO_train2014_000000329616.jpg,COCO_train2014_000000329616.png,COCO_train2014_000000329616.mat
